id,churn
9784dd724d432ea370cf33cf5918821a,0
86838fb8945b2c1e0bb6348d9d2b7caa,0
ac0adaed1346b00390d8f87210126097,0
659c5fa5848d18665f5bcd662d84f1d4,0
aea303fb804fea8d1e7c8af21f80b8d5,0
eee2820035d56b9473bb6bd3e4025c28,0
c114332da1e0daca228d96b8aa71e736,0
b806be5772bb58ba83c380afba4cdf28,0
0ba24121b3931c9dbfbcd211e7c021b6,0
f079797101b62a9f87861bf602694d08,0
6aacfe58df4bd1419fa8e9d3ad38b6b7,0
621c980e6b4fd1ca0ddba079ad8c8845,0
c88b0cc20a85e966dfca54817e7e872c,0
42af6b883911239ba4e8b4fc322098c2,0
b1357b8d6cb7a860a6b16ccf1362ef21,0
d15ef55fdbf63ef2bddfd1bd67959ab4,1
734b658ab8ea45a4a77ac40938f8c027,0
31b7cb25896669d9e6e67e3c86b3d39d,0
7f2a53c223a2e9113327f671e6ddb39f,0
4c9a2d1b041ea32288af0eaa52d659d0,0
d6e9c6bb1dff38687280e29f36c69493,0
82ae38518fe3e42492d67bde212890ed,0
6dd70ca3dd2264d83e61d21ce2a0a089,0
fc8f5dfb1f78124502c0ba26d15e6093,0
0010bcc39e42b3c2131ed2ce55246e3c,0
4c44416658a8c57c79e799a1db30fb59,0
6cd5ab224d6e8bbac947d91041213402,0
4ee5cab24469567f91e53e80377ce7ed,0
5170ee46304a1d825450fd23977f5147,1
5df2c33b1d170ef5096eb42c19c785d4,0
65dd5ca92561c619dcbda419521e9e71,0
69a8bf04d098803155171b1afba7c0a6,0
36e510cc513de897bb34872a5d41ed80,0
8b36b449c6591b27bab5a1d8f9b9291c,0
c258eff5d773ff131a253ebc7b521f14,0
7852cc9e2243b0613f13dc6b47b8a796,0
ee8df1582e431faff2a4dea4b6441ed2,0
20ef579dc0ae3d4fee434f6adadac00e,0
957ad2bcf499258f7be1f2eeb28a187c,0
55de55ac6344f0bea14b08076fdddcac,0
a256b566bf08837a13caabc32dafb155,0
f9b4b659ad264e54f0600865599dff78,0
57d8fe18fb12572e7529ad9777fd75fa,0
4d4679c164a423a3852e8ae57687541d,0
d57f8d9a4b9f9179cf1880ff036aa9a1,1
5d2a4cc16b141e1394dd5035dfac800d,0
e56bb5347d9d81dacda87f7ab4def529,0
59470abf25e95d8334151956a6ed9bd2,0
0c6f6b23f1826f6ed996e3f833d85c97,0
e87bdb7775736a284fa29910874e4826,0
a29486e698c3ceda99415c1b7ca19651,0
d394ccf14e902e1fbe0e02b891c05ad6,0
9d4f6f7802ada8adae9dea612677b664,0
8edbd10b24bb0cce306a2f46ab164247,0
81feb80cee11de57d733bd468529333a,0
63abf87439c71fd9e16ea477c42669ba,0
98875c3b8d6c537854593e8e1f3be168,0
a2076aa294dc6f4f746b3306167369fc,0
abea7297c07b9e664f93628058f35ef5,0
7b8467b9b5c738e422005c52015adaee,0
58d7f66060ea8781d1f37e033960ebd9,0
87dc3f37c5dd3e699094783aa1f7f060,0
bbcab4d655929852eb0927417cac6b6a,0
9ecc8117e0592d7c2fa79c023e6aef11,0
60751bafad60f5d6ef33aa1c9fe0bfec,0
c2fa31883fbf46a4e99f6f28f6af7122,0
cbc62eafb0faf2eaf5b9d54c81e09ffd,0
f0463afebee8a4d05854a5790d2f3c6b,1
ed9a1f060cfbb9169735642ce32ea094,1
db9bbcb3991c701895fd7a98aab01bb0,0
ee8b191a75a208020064afc83a71f302,0
3af3ef9fda78d15c72c25d3d9c5a2678,0
acc790aa776c1bc6261925663d9e1b7d,1
04c39ce7e7d535fd930fcd0028721960,0
87efca429c3ae2ba204db4577a8ae26a,1
92e7dcb6abf7608021955e332fc9b9ed,0
87ff1797c781c6f51bc199e83cc96b54,0
9504fc1a7e47f544a0c54940e49e82a5,0
3a8a2f6f0329927054c3149dac3cd533,0
ec7386aca88430d0f65dff82a1c4a7e5,0
4bcc5f0284f0df4c13458f07c1fa2344,0
2084b3f7b9dba88feb927fb45dafbb6e,0
54560a764b3fa9bd5741190348e46de3,0
255512e6e67c3c4adf901c0867bb4446,0
6446faae54c096dea69725a0a259c5de,0
b894e7713f2dc76c68bf91e8d2a5642e,0
35769856df59afe188951058873a1966,0
6eefa8daa35251b7fd5a4d2b1409d86e,0
22dc23342f14ea066c71cc3778c0a10c,1
fb849a1863ecfdf21038099fb728492a,0
84f8c6508c989b3dadd7ea65b08c7e17,0
0cf2b0d0f107bd05dcba322bfcdb888d,0
ce44cb384c6c2a7ecfd86c4509b73a86,0
478eded5b580203c66daef467f8014c5,0
db0c63717cdb807cb6c127289365001f,0
d82fe79b54e48fc8458e10997ffbdbac,0
66e27569d14ed7b5d46114c429058518,0
89d91200942ec946a1cffab428a0704d,0
2303162292fd5f7cb7038636c205ee41,0
44f163dad811f1e54b18be2cf2f3c4f4,0
938ebb29822fad50bc2b32e28e39f83f,0
358a625e109404fab9988ef41426aa74,0
80e0dfb07aecc74b4838458386f9b148,0
ded69a4a2eb05b42cd12768683ef1426,0
7e8509ac5b68961085c3b464e694adb7,0
32fb1dfb29c315c3452172bc66965df5,1
c4da467575f76cfb24bbd80dc5e2fa3a,0
9f747d4a8a435d13296eb8ba99ed481e,0
ec235a413134552c4d14526c48b71195,0
f430a1275c52a267ed481ecb1fd7aa9c,0
9ec5ebdaf7a5327b8308502a1be746ef,0
5abcde32942f75f4bdb7fe95daf79f0e,0
53a992b862e423722863499c46727a65,1
998a4a2fd9965b702366e3dba0459caf,0
7e7a74cf490968cc37c8c6ba8963cc4c,0
9a100dd87ecc1736012381616299a365,0
9bd7cc1ce2b4405ce9ad12e82683781f,1
f541761f11c90abea5a834bd1005d74d,0
0e0e9d14b761e446d4bf33f5080bb27a,0
88abbe0a03ed77b91ce20abeae11a798,0
71d1aa1057c3a3fa26027eeeb959dcd3,0
9b65da8559ab79d7613b80782b8e8a93,0
4c64d70f07dd58a22cfd925dcf9c7c1d,0
9da06128ab5a3cb7626dae3387d31dc6,0
85781e805f208ddbcd9eeac081ed2615,0
da583049dc7645a846f5019dce030acf,0
3b33f3e38f640cc1027277cc90d5e104,0
b1790bc687aeaf1aa1509df04e417727,0
e3508ae64b61093ba7447c2d2d6dab7a,0
4914ce2c7c7595aa52f8f0b8b76d36d5,0
f1d5af5e1fff4c8acaac81dce31028d0,0
e259ee5542346e0a1be19ca81a0d9b7c,0
4cd7a40fabd9de10660f924bffc95f36,1
4c9e31ba25ebee3edec222528509e021,0
0d3d29d44fc67ba31d2c741c128d2f5a,0
437fe1d9b465ffd2bfb54a1cd55a63b0,0
8a6faf65de6426e8b433d09d5d9b56a4,0
5a6ce15a9b568f684ecf7ec48a7a8aa2,0
bac217eed2f5e6163b87ba66d7b8edd5,0
4e722d56bfd60dbac71ef432e8a1b487,0
71e9f0cb8b6be4ad767cc45b5c68f48f,0
6c172eeb87f1296c61a25f06a03ccba7,0
166b59399ebf2e219c3c38eba7a9c411,0
1feb2c31197bc661f2e91f6a61d0f5f0,0
e46fd6db8e98c0c03a6a53f6a5647d24,0
07e2dcebaec76cecd769e54c662aa06c,0
26e2bf3e8068ef8ee7b206f5f931e55e,0
62bce5efaf4e21e7e8741037c9e366a3,1
8bd918d5feae7f9f30bedae5f9a523ad,0
b185495a187a79c4304f218a82e8004a,0
373d42122e35c7670dcfa1c765da2b40,0
6c76e4a866e47756fa793e49f4905306,0
9af7a93a580da3de0e1b6fb088d100a4,0
89176e51e7dcda467ac14c6280b9b48c,0
0c6739545197a60379b94487578cc595,0
0908c365d6d898eb8638f222f6ef101a,1
53bdc32654214d0e342499728195bb50,0
37ffb81ff30e6197c476fab8ef8d20a5,0
19fd9b87c56377e546657b9f51a2ba32,0
06c65c43700ef72dde437ef296a29470,0
a3eddc0cf0ba7904b2b9a4d94d5df2a9,0
603fb595ba80eb4aa949784b469dcf02,0
b9a1386b2e9b9ada7eada5ecd4beb312,0
b9be6e580d4dd25b542d34d890bbbe6c,0
f52e99ec8d60f74406dae798717f64ec,0
